Date,AAPL,GOOG,MSFT
2020-12-30,130.44410705566406,86.4620590209961,213.45921325683594
2020-12-31,129.43931579589844,87.07640838623047,214.17176818847656
2021-01-04,126.23969268798828,85.9013900756836,209.61720275878906
2021-01-05,127.80046081542969,86.5316390991211,209.81939697265625
2021-01-06,123.49854278564453,86.2518081665039,204.3789520263672
2021-01-07,127.71272277832031,88.83445739746094,210.1949005126953
2021-01-08,128.8149871826172,89.82655334472656,211.47561645507812
2021-01-11,125.8202133178711,87.81401062011719,209.4246063232422
2021-01-12,125.6446533203125,86.81148529052734,206.9595489501953
2021-01-13,127.68341827392578,87.20166015625,208.31723022460938
2021-01-14,125.75196075439453,86.49486541748047,205.12037658691406
2021-01-15,124.02529907226562,86.29654693603516,204.76406860351562
2021-01-19,124.69839477539062,89.01388549804688,208.41355895996094
2021-01-20,128.79550170898438,93.78752136230469,216.02056884765625
2021-01-21,133.5168914794922,94.00372314453125,216.62722778320312
2021-01-22,135.66302490234375,94.49082946777344,217.57089233398438
2021-01-25,139.41873168945312,94.40882873535156,221.01808166503906
2021-01-26,139.65280151367188,95.29554748535156,223.71426391601562
2021-01-27,138.57981872558594,90.99858093261719,224.26312255859375
2021-01-28,133.73153686523438,92.60504913330078,230.0695343017578
2021-01-29,128.7272186279297,91.24463653564453,223.35800170898438
2021-02-01,130.8538055419922,94.5057373046875,230.76283264160156
2021-02-02,131.6829833984375,95.80602264404297,230.6280517578125
2021-02-03,130.65872192382812,102.89189147949219,233.9886016845703
2021-02-04,134.02418518066406,102.50916290283203,233.0352783203125
2021-02-05,133.60899353027344,104.28014373779297,233.21827697753906
2021-02-08,133.7555389404297,104.02714538574219,233.47824096679688
2021-02-09,132.87625122070312,103.5599365234375,234.7300262451172
2021-02-10,132.2705535888672,104.14991760253906,233.81529235839844
2021-02-11,132.0165557861328,104.17526245117188,235.42335510253906
2021-02-12,132.2510223388672,104.5838394165039,235.90476989746094
2021-02-16,130.12123107910156,105.46807861328125,234.66262817382812
2021-02-17,127.82540893554688,105.78668975830078,235.68568420410156
2021-02-18,126.72142791748047,105.23446655273438,235.2899932861328
2021-02-19,126.87773895263672,104.43621063232422,232.56826782226562
2021-02-22,123.09689331054688,102.6339340209961,226.33352661132812
2021-02-23,122.96012115478516,102.93115997314453,225.13674926757812
2021-02-24,122.46187591552734,104.13947296142578,226.3721466064453
2021-02-25,118.20233917236328,100.96782684326172,221.00601196289062
2021-02-26,118.46611785888672,101.24119567871094,224.27781677246094
2021-03-01,124.84565734863281,103.46051025390625,228.6787872314453
2021-03-02,122.23717498779297,103.1786880493164,225.71583557128906
2021-03-03,119.24766540527344,100.73670959472656,219.62583923339844
2021-03-04,117.36214447021484,101.84909057617188,218.8247833251953
2021-03-05,118.62242126464844,104.80403137207031,223.52500915527344
2021-03-08,113.67900848388672,100.61046600341797,219.46173095703125
2021-03-09,118.30001831054688,102.02852630615234,225.6289825439453
